coordinateUncertaintyInMeters,day,month,year,decade,order_enc,family_enc,taxonRank_enc,basisOfRecord_enc,season_enc,lat_grid,lon_grid,species_richness,decimalLatitude,decimalLongitude,insect_sighting_density
3887.0,22,12,2022,2020,6,10,2,0,0,17.7,73.8,93,17.720023,73.829128,48.83902121892271
203.0,21,3,2022,2020,4,37,1,0,1,17.6,73.5,172,17.577819,73.494254,77.61985983209219
203.0,16,12,2020,2020,4,19,1,0,0,17.6,73.5,172,17.557734,73.516681,86.1198598320922
2223.0,17,10,2022,2020,4,31,2,0,3,17.4,73.5,6,17.390648,73.530322,2.7556383059354346
216.0,26,12,2023,2020,4,27,2,0,0,17.5,73.7,15,17.455069,73.660033,5.376181600894903
204.0,29,9,2021,2020,4,12,2,0,3,17.6,73.5,172,17.575392,73.511794,70.69956606235296
203.0,27,5,2009,2000,4,19,2,0,1,17.5,73.5,183,17.549329,73.486674,52.41985983209219
31.0,28,7,2020,2020,4,43,3,0,2,17.6,73.8,97,17.59884,73.849168,183.74431647211267
209.0,11,12,2019,2010,4,43,2,0,0,17.8,73.7,31,17.752761,73.742359,9.8581249944774
203.0,20,11,2023,2020,4,36,2,0,3,17.6,73.5,172,17.555643,73.502591,90.2798598320922
203.0,5,9,2022,2020,4,19,2,0,3,17.6,73.5,172,17.575901,73.501305,104.81985983209219
203.0,21,7,2022,2020,3,22,1,3,2,17.6,73.6,2,17.570097,73.574265,1.9486430119432578
3152.0,18,7,2025,2020,0,33,1,0,2,17.7,73.8,93,17.733832,73.821481,71.97681619382412
203.0,23,7,2020,2020,4,12,2,0,2,17.5,73.5,183,17.54905,73.520324,159.55504301194324
204.0,7,12,2020,2020,4,19,1,0,0,17.6,73.5,172,17.557757,73.494446,86.11956606235296
203.0,13,7,2022,2020,4,19,1,0,2,17.6,73.5,172,17.57312,73.5097,436.84464301194333
203.0,10,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.556627,73.511939,306.8798430119433
203.0,30,7,2025,2020,4,36,2,0,2,17.5,73.5,183,17.549876,73.511477,101.00144301194327
203.0,18,10,2019,2010,6,29,2,0,3,17.6,73.8,97,17.609945,73.845884,34.199859832092194
203.0,26,10,2021,2020,4,27,2,0,3,17.7,73.8,93,17.72079,73.81823,39.379859832092194
263.0,13,7,2020,2020,0,5,2,0,2,17.7,73.8,93,17.737347,73.823582,119.73356228782154
994.0,12,12,2020,2020,0,5,2,0,0,17.7,73.8,93,17.746395,73.807887,43.643692031972044
203.0,29,6,2012,2010,6,1,2,0,2,17.4,73.8,41,17.425099,73.81551,14.179043011943257
203.0,4,7,2023,2020,4,48,1,0,2,17.5,73.5,183,17.52396,73.516967,92.78064301194327
204.0,29,7,2021,2020,4,12,1,0,2,17.5,73.5,183,17.538818,73.494232,116.38991398983532
204.0,27,10,2022,2020,4,36,2,0,3,17.6,73.5,172,17.553249,73.484857,102.77956606235296
203.0,24,7,2022,2020,4,12,2,0,2,17.5,73.5,183,17.546704,73.486548,187.03984301194328
203.0,18,10,2020,2020,4,31,2,0,3,17.6,73.8,97,17.63708,73.75482,75.7598598320922
209.0,27,11,2020,2020,4,27,2,0,3,17.8,73.8,33,17.756386,73.761028,11.2181249944774
2426.0,29,7,2024,2020,4,27,3,0,2,17.6,73.8,97,17.634699,73.831272,71.22404865994096
203.0,31,12,2022,2020,4,52,2,0,0,17.5,73.5,183,17.511019,73.517911,80.4398598320922
203.0,28,10,2020,2020,4,19,2,0,3,17.6,73.5,172,17.552906,73.517208,92.31985983209219
204.0,24,3,2023,2020,4,19,2,0,1,17.6,73.5,172,17.551529,73.493985,57.49956606235296
203.0,30,10,2022,2020,4,59,2,0,3,17.6,73.5,172,17.567367,73.52431,102.7798598320922
209.0,21,7,2025,2020,4,39,2,0,2,17.8,73.7,31,17.767793,73.744633,15.812299993814692
206.0,23,11,2023,2020,4,31,2,0,3,17.7,73.8,93,17.720141,73.808219,33.87898414225377
203.0,1,7,2020,2020,4,26,2,0,2,17.6,73.5,172,17.572802,73.504325,306.8798430119433
203.0,18,7,2015,2010,4,19,2,0,2,17.6,73.5,172,17.561575,73.4979,80.48304301194327
203.0,16,12,2022,2020,4,19,2,0,0,17.5,73.5,183,17.54725,73.515664,80.4398598320922
203.0,14,9,2023,2020,4,12,2,0,3,17.6,73.5,172,17.574701,73.488718,57.3198598320922
203.0,23,6,2020,2020,4,19,2,0,2,17.6,73.5,172,17.552403,73.518765,65.09424301194326
203.0,16,7,2024,2020,4,36,2,0,2,17.5,73.5,183,17.540298,73.515162,84.62704301194327
203.0,30,11,2015,2010,4,59,2,0,3,17.6,73.5,172,17.558481,73.51894,55.8198598320922
100.0,27,7,2022,2020,4,12,2,0,2,17.3,73.5,2,17.300851,73.504401,3.5923074457151833
203.0,19,12,2020,2020,4,59,2,0,0,17.5,73.5,183,17.548236,73.493676,71.39985983209219
204.0,31,4,2010,2010,4,19,2,0,1,17.6,73.5,172,17.567459,73.504368,49.33956606235296
203.0,26,7,2025,2020,4,19,2,0,2,17.5,73.5,183,17.543927,73.518482,101.00144301194327
204.0,25,7,2020,2020,4,12,2,0,2,17.6,73.5,172,17.569853,73.498624,306.87951398983535
206.0,22,12,2022,2020,4,43,2,0,0,17.7,73.8,93,17.743165,73.80133,48.958984142253776
1.0,18,4,2021,2020,4,31,2,0,1,17.4,73.8,41,17.360048,73.755103,14.49747866195914
5452.0,26,9,2022,2020,4,31,2,0,3,17.7,73.8,93,17.744524,73.802764,47.84989792724122
204.0,26,10,2025,2020,4,19,2,0,3,17.6,73.5,172,17.566118,73.518331,69.45956606235295
203.0,15,7,2023,2020,4,12,2,0,2,17.6,73.5,172,17.578409,73.503039,117.19664301194325
204.0,5,7,2022,2020,4,36,2,0,2,17.6,73.5,172,17.551237,73.51087,436.8443139898354
3999.0,22,11,2022,2020,3,2,2,0,3,17.6,73.7,4,17.649854,73.715466,2.17822973762099
203.0,19,9,2020,2020,4,12,2,0,3,17.6,73.5,172,17.559464,73.496453,79.7398598320922
47.0,23,12,2020,2020,4,26,2,0,0,17.6,73.5,172,17.560017,73.514972,86.2326916369548
203.0,1,9,2015,2010,4,19,2,0,3,17.5,73.5,183,17.545813,73.485396,54.45985983209219
3152.0,22,7,2023,2020,3,2,2,0,2,17.7,73.8,93,17.719511,73.796663,64.13681619382412
203.0,4,10,2022,2020,6,1,2,0,3,17.4,73.8,41,17.418205,73.813663,16.919859832092193
993.0,24,12,2020,2020,4,39,2,0,0,17.7,73.8,93,17.737938,73.816213,43.64373067810686
5091.0,14,6,2020,2020,4,43,2,0,2,17.6,73.8,97,17.59368,73.843906,51.26429616398543
31.0,30,7,2020,2020,4,43,1,0,2,17.6,73.8,97,17.572651,73.846098,183.74431647211267
203.0,30,12,2022,2020,4,19,1,0,0,17.5,73.5,183,17.543069,73.494282,80.4398598320922
31.0,23,7,2021,2020,4,40,3,0,2,17.6,73.8,97,17.580679,73.829666,98.71391647211266
203.0,14,7,2025,2020,4,12,2,0,2,17.5,73.5,183,17.549695,73.51157,101.00144301194327
203.0,20,10,2020,2020,4,19,2,2,3,17.4,73.7,69,17.378312,73.658946,25.739859832092193
206.0,13,9,2015,2010,4,43,2,0,3,17.7,73.8,93,17.716863,73.831293,35.29898414225377
31.0,16,7,2025,2020,4,31,3,0,2,17.6,73.8,97,17.585986,73.849168,87.40191647211267
204.0,17,7,2025,2020,4,26,2,0,2,17.6,73.5,172,17.55272,73.511943,148.84751398983533
31.0,19,10,2020,2020,4,31,3,0,3,17.6,73.8,97,17.592673,73.846462,75.91742542152916
5091.0,28,10,2021,2020,6,29,2,0,3,17.6,73.8,97,17.596657,73.849168,46.83169300355841
1395.0,30,7,2020,2020,0,5,2,0,2,17.7,73.8,93,17.72379,73.812673,119.65095951137127
209.0,19,7,2021,2020,4,39,2,0,2,17.8,73.8,33,17.752722,73.75937,15.54349999381469
203.0,28,10,2020,2020,4,12,2,0,3,17.5,73.5,183,17.539705,73.523057,74.9398598320922
31.0,8,11,2021,2020,4,31,3,0,3,17.6,73.8,97,17.58463,73.837795,43.21742542152915
95.0,30,12,2020,2020,4,39,2,0,0,17.7,73.8,93,17.735553,73.836982,43.771317365020415
993.0,22,7,2025,2020,6,29,2,0,2,17.7,73.8,93,17.740463,73.835828,72.02017835947969
204.0,20,11,2021,2020,4,12,2,0,3,17.6,73.5,172,17.574716,73.48357,70.25956606235296
3152.0,19,11,2017,2010,4,40,2,0,3,17.7,73.8,93,17.715156,73.813579,29.325014458771538
5091.0,31,5,1996,1990,6,29,2,0,1,17.6,73.8,97,17.60437,73.849168,28.211693003558413
993.0,25,7,2022,2020,6,29,2,0,2,17.7,73.8,93,17.713414,73.832404,141.1913783594797
15.0,20,12,2023,2020,4,39,2,0,0,17.4,73.7,69,17.429547,73.736922,22.976167941088242
191.0,12,12,2020,2020,4,40,2,0,0,17.4,73.7,69,17.413067,73.743186,32.663540035958874
203.0,12,7,2025,2020,4,19,1,0,2,17.6,73.5,172,17.572468,73.491771,148.84784301194327
378.0,14,7,2020,2020,4,43,2,0,2,17.7,73.8,93,17.737679,73.825598,119.71225743741573
203.0,19,7,2020,2020,4,21,2,0,2,17.6,73.5,172,17.556113,73.521241,306.8798430119433
203.0,31,7,2021,2020,4,19,2,0,2,17.6,73.5,172,17.569372,73.520324,195.17104301194328
993.0,7,12,2023,2020,4,39,2,0,0,17.7,73.8,93,17.733087,73.818115,37.62373067810686
205.0,4,9,2025,2020,4,39,2,0,3,17.7,73.8,93,17.718027,73.809228,39.55927417287925
203.0,10,7,2011,2010,4,39,2,0,2,17.4,73.8,41,17.421982,73.754372,14.179043011943257
204.0,20,7,2022,2020,4,26,2,0,2,17.5,73.5,183,17.541349,73.512527,187.0395139898353
203.0,23,7,2021,2020,4,36,1,0,2,17.6,73.5,172,17.551675,73.515348,195.17104301194328
203.0,8,7,2024,2020,4,12,2,0,2,17.6,73.5,172,17.569501,73.500046,103.39824301194326
203.0,30,7,2022,2020,4,26,2,0,2,17.5,73.5,183,17.542428,73.489437,187.03984301194328
203.0,28,2,2020,2020,4,26,2,0,0,17.6,73.5,172,17.564946,73.515891,60.9598598320922
203.0,23,10,2020,2020,4,36,2,0,3,17.5,73.5,183,17.540106,73.509168,74.9398598320922
204.0,18,7,2022,2020,4,39,2,0,2,17.6,73.8,97,17.608392,73.843035,192.1915139898353
203.0,15,7,2024,2020,4,12,2,0,2,17.6,73.5,172,17.570666,73.521237,103.39824301194326
203.0,4,11,2025,2020,4,37,2,0,3,17.6,73.5,172,17.562793,73.510872,64.2398598320922
261.0,12,7,2024,2020,4,27,2,0,2,17.6,73.8,97,17.61,73.849168,71.32763553849236
205.0,12,2,2025,2020,4,39,3,0,0,17.7,73.8,93,17.709604,73.81789,30.859274172879253
210.0,20,6,2021,2020,4,31,3,0,2,17.7,73.8,93,17.724141,73.757371,33.86638325496496
31.0,31,7,2021,2020,4,31,2,0,2,17.6,73.8,97,17.587636,73.849168,98.71391647211266
204.0,30,12,2020,2020,4,52,2,0,0,17.5,73.5,183,17.539273,73.52192,71.39956606235295
31.0,19,10,2022,2020,4,43,2,0,3,17.6,73.8,97,17.595788,73.849168,63.05742542152915
209.0,26,7,2020,2020,4,39,2,0,2,17.8,73.8,33,17.759742,73.754858,15.74509999381469
8.0,7,3,2024,2020,4,31,3,0,1,17.6,73.8,97,17.590227,73.838575,34.21065105435902
31.0,20,9,2020,2020,4,39,3,0,3,17.6,73.8,97,17.593534,73.828911,61.99742542152915
31.0,26,7,2020,2020,4,39,3,0,2,17.6,73.8,97,17.613416,73.838653,183.74431647211267
204.0,12,9,2020,2020,4,19,2,0,3,17.5,73.5,183,17.548389,73.52106,73.25956606235295
204.0,23,7,2019,2010,4,19,1,0,2,17.6,73.5,172,17.573325,73.49807,81.66991398983532
205.0,23,11,2008,2000,4,27,2,0,3,17.7,73.8,93,17.722728,73.829183,27.219274172879256
204.0,18,7,2020,2020,4,52,2,0,2,17.6,73.5,172,17.550687,73.520448,306.87951398983535
206.0,4,9,2020,2020,4,31,2,0,3,17.7,73.8,93,17.725789,73.83773,38.13898414225377
203.0,2,10,2020,2020,4,12,2,0,3,17.6,73.5,172,17.555449,73.522376,92.31985983209219
205.0,22,9,2023,2020,4,39,2,0,3,17.7,73.8,93,17.715984,73.821116,32.71927417287925
203.0,23,2,2024,2020,4,19,2,0,0,17.6,73.5,172,17.558804,73.50416,54.0398598320922
203.0,19,4,2022,2020,4,19,2,0,1,17.5,73.5,183,17.544769,73.523991,57.479859832092195
203.0,4,7,2022,2020,4,26,2,0,2,17.6,73.5,172,17.552816,73.493196,436.84464301194333
1829.0,23,3,2022,2020,2,11,2,0,1,17.5,73.6,12,17.474502,73.606721,5.861952527262293
203.0,26,11,2022,2020,4,19,2,0,3,17.6,73.5,172,17.555275,73.522996,97.2798598320922
203.0,27,9,2022,2020,4,12,2,0,3,17.6,73.5,172,17.571653,73.512053,104.81985983209219
204.0,18,7,2020,2020,4,27,2,0,2,17.6,73.8,97,17.587854,73.849168,183.56751398983533
261.0,15,7,2025,2020,4,31,3,0,2,17.6,73.8,97,17.614517,73.831446,87.2092355384924
2070.0,3,11,2023,2020,3,2,3,0,3,17.4,73.7,69,17.438886,73.663989,20.39791329713436
203.0,19,9,2022,2020,4,38,1,0,3,17.6,73.5,172,17.577401,73.522254,104.81985983209219
209.0,24,7,2025,2020,4,26,2,0,2,17.8,73.7,31,17.770277,73.746218,15.812299993814692
203.0,21,7,2019,2010,4,19,2,0,2,17.5,73.5,183,17.544381,73.50067,77.88464301194325
8.0,27,7,2019,2010,4,39,2,0,2,17.6,73.8,97,17.599423,73.845682,60.155929180882104
206.0,24,7,2022,2020,4,31,2,0,2,17.7,73.8,93,17.712488,73.83436,141.27566223932425
203.0,28,7,2025,2020,4,12,2,0,2,17.6,73.5,172,17.571426,73.520999,148.84784301194327
5091.0,28,5,2022,2020,3,50,1,0,1,17.6,73.8,97,17.606463,73.843791,34.95169300355841
204.0,17,12,2010,2010,4,19,2,0,0,17.5,73.5,183,17.548113,73.50785,54.639566062352955
31.0,31,9,2023,2020,4,39,3,0,3,17.6,73.8,97,17.615064,73.835015,42.157425421529155
8.0,26,7,2020,2020,4,39,3,0,2,17.6,73.8,97,17.582904,73.841515,183.98312918088214
203.0,9,9,2017,2010,4,31,3,0,3,17.4,73.7,69,17.400944,73.731983,22.099859832092193
993.0,4,7,2023,2020,0,5,2,0,2,17.7,73.8,93,17.729673,73.824975,64.18017835947968
203.0,4,7,2019,2010,4,36,2,0,2,17.5,73.5,183,17.541051,73.507615,77.88464301194325
204.0,30,7,2025,2020,4,19,2,0,2,17.6,73.5,172,17.561489,73.497041,148.84751398983533
261.0,12,9,2022,2020,4,31,3,0,3,17.6,73.8,97,17.608362,73.837049,61.565388873653895
204.0,22,7,2020,2020,4,26,2,0,2,17.5,73.5,183,17.540276,73.489569,159.5547139898353
4.0,23,12,2014,2010,4,39,2,0,0,17.4,73.7,69,17.398708,73.731678,22.63973830400941
203.0,13,11,2022,2020,4,52,2,0,3,17.5,73.5,183,17.510822,73.540487,84.1598598320922
203.0,2,9,2019,2010,4,19,1,0,3,17.6,73.5,172,17.565256,73.493335,56.439859832092196
8.0,23,7,2022,2020,4,31,2,0,2,17.6,73.8,97,17.580047,73.82525,192.60712918088208
203.0,20,7,2023,2020,4,19,2,0,2,17.6,73.5,172,17.576179,73.52444,117.19664301194325
2426.0,13,10,2009,2000,4,31,3,0,3,17.6,73.8,97,17.643495,73.823481,29.03290058923299
203.0,28,7,2021,2020,4,19,2,0,2,17.5,73.5,183,17.546136,73.520327,116.39024301194327
203.0,31,11,2021,2020,4,26,2,0,3,17.6,73.5,172,17.551628,73.508852,70.2598598320922
993.0,22,11,2013,2010,4,40,2,0,3,17.7,73.8,93,17.724336,73.832319,27.94373067810686
203.0,11,12,2017,2010,4,36,2,0,0,17.6,73.5,172,17.567419,73.506922,53.159859832092195
203.0,21,9,2025,2020,4,26,2,0,3,17.6,73.5,172,17.556403,73.491717,60.4198598320922
203.0,19,7,2023,2020,0,14,2,0,2,17.7,73.8,93,17.709851,73.840469,64.26544301194326
5091.0,13,7,2021,2020,4,12,2,0,2,17.6,73.8,97,17.587263,73.849168,98.39389616398543
203.0,18,5,2020,2020,4,31,2,0,1,17.6,73.8,97,17.623088,73.841774,34.199859832092194
203.0,8,12,2024,2020,4,36,2,0,0,17.6,73.5,172,17.556911,73.515039,57.4998598320922
203.0,11,3,2022,2020,4,26,2,0,1,17.6,73.5,172,17.573598,73.506207,77.61985983209219
889.0,10,7,2020,2020,4,19,2,0,2,17.5,73.8,9,17.454285,73.849168,8.14020367020237
203.0,13,7,2007,2000,4,26,2,0,2,17.6,73.5,172,17.575591,73.516598,57.05264301194327
5091.0,19,3,2021,2020,6,29,2,0,1,17.6,73.8,97,17.586607,73.829427,50.371693003558406
203.0,1,9,2013,2010,4,26,2,0,3,17.5,73.5,183,17.5433,73.51964,52.41985983209219
203.0,18,5,2020,2020,4,26,2,0,1,17.6,73.5,172,17.575882,73.523228,53.41985983209219
994.0,26,1,2010,2010,0,5,2,0,0,17.7,73.8,93,17.745234,73.825573,27.143692031972048
209.0,22,12,2021,2020,4,39,2,0,0,17.8,73.7,31,17.761722,73.726899,11.2781249944774
203.0,4,7,2017,2010,4,39,2,0,2,17.4,73.8,41,17.399019,73.755115,16.66544301194326
203.0,30,4,2025,2020,4,19,2,0,1,17.6,73.5,172,17.556795,73.510385,52.1798598320922
204.0,9,7,2025,2020,4,19,2,0,2,17.6,73.5,172,17.554221,73.497081,148.84751398983533
203.0,13,9,2022,2020,4,19,2,0,3,17.5,73.5,183,17.546299,73.519846,76.7998598320922
209.0,4,7,2021,2020,4,31,2,0,2,17.8,73.7,31,17.770277,73.744725,17.80589999381469
203.0,4,2,2020,2020,4,12,2,0,0,17.5,73.5,183,17.548829,73.518602,55.879859832092194
4123.0,31,7,2021,2020,4,27,2,0,2,17.7,73.8,93,17.729042,73.830521,83.88507039211557
203.0,17,7,2022,2020,4,19,2,0,2,17.5,73.5,183,17.541383,73.496026,187.03984301194328
1826.0,26,3,2020,2020,4,19,2,0,1,17.4,73.5,6,17.446091,73.481217,2.762006883682443
203.0,19,11,2023,2020,4,59,2,0,3,17.6,73.5,172,17.564846,73.507325,90.2798598320922
312.0,28,9,2025,2020,4,39,2,0,3,17.4,73.7,69,17.44434,73.708466,25.355755664662663
2426.0,28,7,2020,2020,4,19,2,0,2,17.6,73.8,97,17.633924,73.829224,183.44804865994098
203.0,13,7,2011,2010,4,31,3,0,2,17.4,73.7,69,17.388573,73.728274,24.751843011943258
203.0,30,10,2022,2020,4,56,2,0,3,17.6,73.5,172,17.576691,73.511934,102.7798598320922
204.0,2,3,2015,2010,4,19,2,0,1,17.6,73.5,172,17.567516,73.50076,51.73956606235296
3999.0,16,7,2025,2020,4,43,2,0,2,17.7,73.7,21,17.678391,73.714366,10.458817306135511
203.0,31,7,2019,2010,4,36,2,0,2,17.5,73.5,183,17.544156,73.523089,77.88464301194325
204.0,13,7,2023,2020,4,19,2,0,2,17.6,73.5,172,17.550381,73.514234,117.1963139898353
261.0,13,6,2021,2020,4,26,2,0,2,17.6,73.8,97,17.59046,73.835864,38.28763553849236
203.0,27,7,2023,2020,1,13,2,1,2,17.5,73.5,183,17.531487,73.518639,92.78064301194327
204.0,19,9,2022,2020,4,36,2,0,3,17.5,73.5,183,17.54945,73.484345,76.79956606235295
1826.0,21,9,2021,2020,4,19,2,0,3,17.4,73.5,6,17.446966,73.475272,2.762006883682443
95.0,27,10,2021,2020,4,39,2,0,3,17.7,73.8,93,17.720042,73.832044,39.43131736502041
203.0,5,7,2022,2020,4,26,2,0,2,17.5,73.5,183,17.548879,73.521955,187.03984301194328
5091.0,4,1,2022,2020,6,29,2,0,0,17.6,73.8,97,17.598534,73.842897,34.51169300355841
203.0,22,11,2022,2020,6,29,2,0,3,17.5,73.5,183,17.519782,73.505661,84.1598598320922
3152.0,21,7,2019,2010,3,2,2,0,2,17.7,73.8,93,17.705463,73.8323,38.018416193824116
203.0,21,3,2020,2020,4,26,2,0,1,17.6,73.5,172,17.563775,73.505712,68.31985983209219
993.0,7,7,2020,2020,4,40,2,0,2,17.7,73.8,93,17.716357,73.838243,119.6649783594797
31.0,18,7,2022,2020,4,31,3,0,2,17.6,73.8,97,17.584884,73.849168,192.36831647211264
203.0,11,7,2022,2020,4,37,2,0,2,17.6,73.5,172,17.560053,73.505224,436.84464301194333
8.0,15,1,2021,2020,4,31,3,0,0,17.6,73.8,97,17.606569,73.838916,41.03065105435902
204.0,17,7,2021,2020,4,12,2,0,2,17.6,73.5,172,17.55273,73.505643,195.17071398983532
263.0,21,7,2022,2020,0,5,2,0,2,17.7,73.8,93,17.739619,73.826997,141.25996228782154
203.0,5,3,2020,2020,4,19,1,0,1,17.6,73.5,172,17.550552,73.53372,68.31985983209219
122.0,24,9,2022,2020,4,39,3,0,3,17.6,73.8,97,17.589358,73.826814,61.61292564950759
203.0,20,7,2022,2020,4,36,2,0,2,17.6,73.5,172,17.575089,73.51403,436.84464301194333
993.0,4,3,2022,2020,4,27,2,0,1,17.7,73.8,93,17.732578,73.815131,37.70373067810686
203.0,18,7,2024,2020,4,12,2,0,2,17.5,73.5,183,17.541046,73.508923,84.62704301194327
204.0,19,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.554739,73.51572,306.87951398983535
217.0,28,7,2020,2020,4,38,2,0,2,17.4,73.7,69,17.398046,73.693954,53.464219982561595
993.0,31,6,2015,2010,4,26,2,0,2,17.7,73.8,93,17.740299,73.821665,31.296978359479684
209.0,30,7,2022,2020,4,39,2,0,2,17.8,73.7,31,17.767468,73.736892,24.749899993814694
993.0,18,10,2023,2020,0,5,2,0,3,17.7,73.8,93,17.704542,73.813854,39.66373067810686
203.0,19,3,2022,2020,4,26,2,0,1,17.6,73.5,172,17.561177,73.489822,77.61985983209219
203.0,1,10,2025,2020,4,12,2,0,3,17.5,73.5,183,17.54376,73.499082,62.619859832092196
263.0,31,7,2021,2020,4,12,2,0,2,17.6,73.5,172,17.568766,73.519364,195.15436228782153
203.0,27,9,2022,2020,4,19,1,0,3,17.6,73.5,172,17.559004,73.501237,104.81985983209219
203.0,30,7,2021,2020,4,52,2,0,2,17.6,73.5,172,17.567634,73.497177,195.17104301194328
203.0,18,7,2022,2020,4,26,2,0,2,17.6,73.5,172,17.573471,73.51405,436.84464301194333
204.0,27,2,2020,2020,4,56,2,0,0,17.6,73.5,172,17.562733,73.492151,60.95956606235296
203.0,31,5,2020,2020,6,28,2,0,1,17.6,73.8,97,17.597264,73.817453,34.199859832092194
203.0,20,10,2021,2020,4,26,2,0,3,17.6,73.5,172,17.56888,73.521921,70.87985983209221
203.0,12,3,2020,2020,4,19,2,0,1,17.6,73.5,172,17.572395,73.487749,68.31985983209219
122.0,12,7,2020,2020,4,39,2,0,2,17.7,73.8,93,17.737823,73.821169,119.78727672744851
993.0,23,3,2013,2010,4,31,2,0,1,17.7,73.8,93,17.702288,73.826786,28.74373067810686
207.0,28,5,2022,2020,4,40,2,0,1,17.3,73.7,9,17.315528,73.677679,3.6986959494077096
4.0,2,12,2022,2020,4,31,3,0,0,17.6,73.8,97,17.587053,73.834587,65.21973830400941
5091.0,1,3,2022,2020,4,40,3,0,1,17.6,73.8,97,17.617511,73.836661,39.651693003558414
203.0,10,6,2022,2020,4,12,2,0,2,17.6,73.5,172,17.564633,73.498292,64.39984301194328
5091.0,21,7,2024,2020,6,29,2,0,2,17.6,73.8,97,17.599906,73.849168,71.20029616398543
15.0,21,7,2025,2020,4,43,2,0,2,17.4,73.7,69,17.37938,73.74268,41.14450809401883
31.0,7,7,2020,2020,4,39,2,0,2,17.6,73.8,97,17.591809,73.839895,183.74431647211267
206.0,26,10,2022,2020,4,39,2,0,3,17.7,73.8,93,17.73384,73.814377,50.53898414225377
203.0,23,7,2022,2020,4,26,2,0,2,17.5,73.5,183,17.546871,73.52305,187.03984301194328
31.0,26,7,2021,2020,4,40,3,0,2,17.6,73.8,97,17.58103,73.82723,98.71391647211266
203.0,28,11,2022,2020,4,26,2,0,3,17.6,73.5,172,17.574218,73.51936,97.2798598320922
203.0,18,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.569265,73.497571,306.8798430119433
2950.0,19,7,2022,2020,4,31,2,0,2,17.7,73.8,93,17.708823,73.841976,141.15020223438455
203.0,30,9,2022,2020,4,12,2,0,3,17.6,73.5,172,17.550389,73.497094,104.81985983209219
203.0,19,12,2022,2020,4,26,2,0,0,17.6,73.5,172,17.57758,73.4878,100.1198598320922
216.0,30,7,2024,2020,4,27,2,0,2,17.5,73.6,12,17.481327,73.644602,6.670923393002291
204.0,4,7,2015,2010,4,52,2,0,2,17.6,73.5,172,17.561996,73.492643,80.48271398983532
203.0,4,7,2023,2020,4,26,2,0,2,17.6,73.5,172,17.551002,73.514605,117.19664301194325
203.0,6,10,2015,2010,4,56,2,0,3,17.6,73.5,172,17.550662,73.510777,53.77985983209219
203.0,19,11,2024,2020,4,19,1,0,3,17.5,73.5,183,17.513485,73.522593,58.45985983209219
203.0,18,9,2020,2020,6,29,2,0,3,17.6,73.8,97,17.612236,73.835527,61.839859832092195
203.0,25,7,2020,2020,4,12,2,0,2,17.5,73.5,183,17.540466,73.512814,159.55504301194324
203.0,11,7,2022,2020,4,19,2,0,2,17.5,73.5,183,17.538891,73.496938,187.03984301194328
244.0,19,7,2020,2020,4,48,2,0,2,17.7,73.8,93,17.725842,73.83289,119.73825842803788
203.0,28,7,2021,2020,4,19,2,0,2,17.6,73.5,172,17.576652,73.513756,195.17104301194328
203.0,30,10,2020,2020,4,12,2,0,3,17.6,73.5,172,17.568957,73.508101,92.31985983209219
203.0,24,7,2020,2020,1,13,2,1,2,17.5,73.5,183,17.528866,73.534685,159.55504301194324
15.0,12,7,2019,2010,4,39,2,0,2,17.4,73.7,69,17.369027,73.698809,30.504508094018835
31.0,27,12,2023,2020,4,31,0,0,0,17.6,73.8,97,17.588514,73.849127,35.85742542152915
994.0,22,6,2025,2020,4,52,2,0,2,17.7,73.8,93,17.721013,73.799328,31.991335075808696
203.0,13,9,2015,2010,4,19,2,0,3,17.6,73.5,172,17.559566,73.511609,53.41985983209219
203.0,13,12,2020,2020,4,19,1,0,0,17.6,73.5,172,17.555943,73.499471,86.1198598320922
203.0,28,7,2013,2010,4,19,2,0,2,17.6,73.5,172,17.562624,73.486208,66.28144301194327
203.0,22,10,2020,2020,4,12,1,0,3,17.6,73.5,172,17.574622,73.517127,92.31985983209219
203.0,28,10,1996,1990,4,19,2,0,3,17.6,73.5,172,17.578497,73.48656,49.339859832092195
31.0,19,10,2022,2020,4,31,3,0,3,17.6,73.8,97,17.580886,73.849168,63.05742542152915
203.0,13,9,2022,2020,4,19,1,0,3,17.6,73.5,172,17.554084,73.490754,104.81985983209219
31.0,30,3,2022,2020,4,43,3,0,1,17.6,73.8,97,17.578297,73.84432,39.937425421529156
5091.0,19,12,2024,2020,4,40,3,0,0,17.6,73.8,97,17.597182,73.849168,35.49169300355841
312.0,30,7,2021,2020,4,39,2,0,2,17.4,73.7,69,17.442278,73.691573,34.648046344422184
203.0,23,11,2025,2020,4,39,2,0,3,17.4,73.8,41,17.387224,73.750609,16.739859832092193
203.0,29,11,2020,2020,4,26,2,0,3,17.6,73.5,172,17.569302,73.508974,83.6398598320922
206.0,26,11,2023,2020,4,31,2,0,3,17.7,73.8,93,17.725541,73.833615,33.87898414225377
204.0,9,11,2025,2020,4,19,2,0,3,17.6,73.5,172,17.574345,73.490437,64.23956606235295
203.0,18,7,2015,2010,3,22,1,3,2,17.6,73.6,2,17.551304,73.581992,1.9486430119432578
